,Date,Key,MinimumTemperature,MaximumTemperature,NewMild,NewSevere,NewCritical,CurrentlyMild,CurrentlySevere,CurrentlyCritical,RetailAndRecreation,GroceryAndPharmacy,Parks,TransitStations,Workplaces,Residential,ConfirmedRateChange,DeathsRateChange,MinimumTemperature_cat,MaximumTemperature_cat,RetailAndRecreation_cat,GroceryAndPharmacy_cat,Parks_cat,TransitStations_cat,Workplaces_cat,Residential_cat,ConfirmedRateChange_cat,NewMild_cat,NewSevere_cat,NewCritical_cat,CurrentlyMild_cat,CurrentlySevere_cat,CurrentlyCritical_cat,DeathsRateChange_cat
433,2020-03-13,US_FL,15.6,29.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,14.0,-8.0,-5.0,2.0,0.5625,0.0,4.0,4.0,3,4,2,3,3,1,4,0,0,0,0,0,0,0
434,2020-03-13,US_GA,15.0,26.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,33.0,39.0,-5.0,-8.0,1.0,0.3548387096774194,1.0,4.0,4.0,3,4,3,3,3,1,4,0,0,0,0,0,0,4
435,2020-03-13,US_HI,19.4,25.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,9.0,-8.0,-8.0,-1.0,2.0,0.0,0.0,4.0,4.0,3,4,1,3,3,1,0,0,0,0,0,0,0,0
436,2020-03-13,US_IA,-1.7,13.9,0.0,0.0,0.0,0.0,0.0,0.0,10.0,33.0,39.0,11.0,0.0,-2.0,0.14285714285714285,0.0,1.0,2.0,4,4,3,4,3,0,3,0,0,0,0,0,0,0
437,2020-03-13,US_ID,-16.7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,33.0,33.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4,3,4,3,0,0,0,0,0,0,0,0,0
438,2020-03-13,US_IL,1.1,13.9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,43.0,19.0,-6.0,-4.0,1.0,0.28,0.0,2.0,2.0,3,4,2,3,3,1,4,0,0,0,0,0,0,0
439,2020-03-13,US_IN,2.2,12.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,27.0,37.0,5.0,-4.0,1.0,0.0,0.0,2.0,2.0,3,4,3,4,3,1,0,0,0,0,0,0,0,0
440,2020-03-13,US_KS,2.2,6.7,0.0,0.0,0.0,0.0,0.0,0.0,8.0,26.0,22.0,11.0,-6.0,0.0,0.5,0.0,2.0,0.0,4,4,3,4,3,0,4,0,0,0,0,0,0,0
441,2020-03-13,US_KY,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,39.0,-1.0,-4.0,2.0,0.375,0.0,,,3,4,3,3,3,1,4,0,0,0,0,0,0,0
442,2020-03-13,US_LA,16.1,30.6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,36.0,22.0,0.0,-1.0,0.0,1.5714285714285714,0.0,4.0,4.0,3,4,3,3,3,0,4,0,0,0,0,0,0,0
443,2020-03-13,US_MA,4.4,15.6,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,30.0,-16.0,-26.0,-14.0,8.0,1.875,0.0,3.0,2.0,3,4,1,2,3,1,4,0,0,0,0,0,0,0
444,2020-03-13,US_MD,8.3,15.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,39.0,-13.0,-4.0,3.0,0.4166666666666667,0.0,3.0,2.0,3,4,3,3,3,1,4,0,0,0,0,0,0,0
445,2020-03-13,US_ME,-3.9,1.7,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,17.0,-19.0,-9.0,-3.0,4.0,2.0,0.0,0.0,0.0,3,4,0,3,3,1,4,0,0,0,0,0,0,0
446,2020-03-13,US_MI,2.2,11.1,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,29.0,8.0,-3.0,-7.0,4.0,0.34615384615384615,0.0,2.0,1.0,3,4,2,3,3,1,4,0,0,0,0,0,0,0
447,2020-03-13,US_MN,-5.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,-2.0,-7.0,-6.0,3.0,0.5555555555555556,0.0,0.0,0.0,3,4,1,3,3,1,4,0,0,0,0,0,0,0
448,2020-03-13,US_MO,3.9,17.8,0.0,0.0,0.0,0.0,0.0,0.0,12.0,24.0,37.0,6.0,10.0,0.0,1.0,0.0,3.0,3.0,4,4,3,4,4,0,4,0,0,0,0,0,0,0
449,2020-03-13,US_MS,15.0,21.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,21.0,23.0,9.0,-12.0,1.0,3.0,0.0,4.0,3.0,3,4,3,4,3,1,4,0,0,0,0,0,0,0
450,2020-03-13,US_MT,-10.8,-4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,-16.0,1.0,-3.0,2.0,0.0,0.0,0.0,0.0,3,4,1,3,3,1,0,0,0,0,0,0,0,0
451,2020-03-13,US_NC,16.7,22.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,24.0,37.0,-4.0,-3.0,0.0,0.25,0.0,4.0,4.0,3,4,3,3,3,0,3,0,0,0,0,0,0,0
452,2020-03-13,US_ND,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,5.0,4.0,-2.0,2.0,0.0,0.0,,,3,4,2,4,3,1,0,0,0,0,0,0,0,0
453,2020-03-13,US_NE,-2.8,7.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,32.0,16.0,2.0,-11.0,3.0,0.3,0.0,1.0,1.0,3,4,2,4,3,1,4,0,0,0,0,0,0,0
454,2020-03-13,US_NH,0.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,31.0,-23.0,-13.0,-3.0,4.0,0.0,0.0,1.0,0.0,3,4,0,3,3,1,0,0,0,0,0,0,0,0
455,2020-03-13,US_NJ,0.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,27.0,39.0,-20.0,-9.0,6.0,0.6666666666666666,0.0,1.0,2.0,3,4,3,3,3,1,4,0,0,0,0,0,0,0
456,2020-03-13,US_NM,4.4,17.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,-13.0,3.0,-6.0,3.0,1.0,0.0,3.0,3.0,3,4,1,4,3,1,4,0,0,0,0,0,0,0
457,2020-03-13,US_NV,4.4,16.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,-8.0,-11.0,-4.0,3.0,0.5714285714285714,0.0,3.0,2.0,3,4,1,3,3,1,4,0,0,0,0,0,0,0
458,2020-03-13,US_NY,,,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,28.0,1.0,-19.0,-8.0,5.0,0.9490740740740741,0.0,,,3,4,1,3,3,1,4,0,0,0,0,0,0,0
459,2020-03-13,US_OH,5.0,16.1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,21.0,46.0,1.0,-4.0,2.0,1.6,0.0,3.0,2.0,3,4,4,3,3,1,4,0,0,0,0,0,0,0
460,2020-03-13,US_OK,5.6,13.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,-14.0,8.0,-7.0,3.0,0.0,0.0,3.0,2.0,3,4,1,4,3,1,0,0,0,0,0,0,0,0
461,2020-03-13,US_OR,-0.6,13.9,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,20.0,-7.0,-11.0,-6.0,4.0,0.5789473684210527,0.0,1.0,2.0,3,4,1,3,3,1,4,0,0,0,0,0,0,0
462,2020-03-13,US_PA,3.9,13.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,33.0,-11.0,-7.0,3.0,0.8636363636363636,0.0,3.0,2.0,3,4,3,3,3,1,4,0,0,0,0,0,0,0
463,2020-03-13,US_RI,1.7,10.6,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,34.0,-10.0,-21.0,-3.0,4.0,1.8,0.0,2.0,1.0,3,4,1,3,3,1,4,0,0,0,0,0,0,0
464,2020-03-13,US_SC,17.8,27.8,0.0,0.0,0.0,0.0,0.0,0.0,8.0,22.0,41.0,10.0,-2.0,-1.0,0.2,0.0,4.0,4.0,4,4,3,4,3,0,3,0,0,0,0,0,0,0
465,2020-03-13,US_SD,-3.3,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,12.0,4.0,-1.0,3.0,0.125,0.0,0.0,0.0,3,4,2,4,3,1,3,0,0,0,0,0,0,0
466,2020-03-13,US_TN,12.8,21.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,29.0,0.0,-6.0,2.0,0.4444444444444444,0.0,4.0,3.0,3,4,3,3,3,1,4,0,0,0,0,0,0,0
467,2020-03-13,US_TX,18.3,26.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,4.0,-5.0,-15.0,4.0,0.6956521739130435,0.0,4.0,4.0,3,4,2,3,3,1,4,0,0,0,0,0,0,0
468,2020-03-13,US_UT,0.6,16.1,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,44.0,12.0,-9.0,-4.0,3.0,0.5,0.0,2.0,2.0,3,4,2,3,3,1,4,0,0,0,0,0,0,0
469,2020-03-13,US_VA,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,46.0,-8.0,-8.0,3.0,0.7647058823529411,0.0,,,3,4,4,3,3,1,4,0,0,0,0,0,0,0
470,2020-03-13,US_VT,-3.3,5.6,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,14.0,-16.0,-20.0,-4.0,4.0,0.0,0.0,0.0,0.0,3,4,1,3,3,1,0,0,0,0,0,0,0,0
471,2020-03-13,US_WA,-4.0,-1.1,121.0,23.0,8.0,442.0,101.0,35.0,-9.0,17.0,-15.0,-28.0,-17.0,7.0,0.27404718693284935,0.06818181818181818,0.0,0.0,3,4,1,2,3,1,4,2,2,2,1,1,0,1
472,2020-03-13,US_WI,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,13.0,2.0,0.0,2.0,1.375,0.0,,,3,4,2,4,3,1,4,0,0,0,0,0,0,0
473,2020-03-13,US_WV,6.1,22.8,0.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0,22.0,6.0,-3.0,1.0,0.0,0.0,3.0,4.0,4,4,3,4,3,1,0,0,0,0,0,0,0,0
474,2020-03-13,US_WY,-9.4,1.1,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,29.0,-2.0,3.0,-3.0,3.0,0.0,0.0,0.0,0.0,3,4,1,4,3,1,0,0,0,0,0,0,0,0
475,2020-03-14,US_AK,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,37.0,1.0,-1.0,1.0,0.0,0.0,,,3,4,3,3,3,1,0,0,0,0,0,0,0,0
476,2020-03-14,US_AL,13.7,26.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,55.0,12.0,4.0,0.0,5.0,0.0,4.0,4.0,3,4,4,4,4,0,4,0,0,0,0,0,0,0
477,2020-03-14,US_AR,7.2,18.9,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,11.0,-21.0,-1.0,0.0,4.0,0.3333333333333333,0.0,3.0,3.0,3,4,0,3,3,1,4,0,0,0,0,0,0,0
478,2020-03-14,US_AZ,,,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,18.0,-6.0,-2.0,-2.0,2.0,0.3333333333333333,0.0,,,3,4,1,3,3,1,4,0,0,0,0,0,0,0
479,2020-03-14,US_CA,9.4,17.8,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,23.0,-37.0,-24.0,-6.0,6.0,0.24752475247524752,0.25,4.0,3.0,3,4,0,2,3,1,3,0,0,0,0,0,0,3
480,2020-03-14,US_CO,-6.1,11.1,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,18.0,-17.0,-15.0,-4.0,5.0,0.4027777777777778,1.0,0.0,1.0,3,4,0,3,3,1,4,0,0,0,0,0,0,4
481,2020-03-14,US_CT,-2.1,11.7,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,16.0,95.0,-12.0,-3.0,3.0,0.8333333333333334,0.0,1.0,1.0,3,4,4,3,3,1,4,0,0,0,0,0,0,0
482,2020-03-14,US_DC,,,0.0,0.0,0.0,0.0,0.0,0.0,-28.0,5.0,-26.0,-30.0,-9.0,4.0,0.0,0.0,,,3,3,0,2,3,1,0,0,0,0,0,0,0,0
483,2020-03-14,US_DE,,,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,11.0,84.0,-3.0,0.0,2.0,0.5,0.0,,,3,4,4,3,3,1,4,0,0,0,0,0,0,0
484,2020-03-14,US_FL,15.0,26.7,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,16.0,8.0,-10.0,-1.0,2.0,0.54,0.5,4.0,4.0,3,4,2,3,3,1,4,0,0,0,0,0,0,4
485,2020-03-14,US_GA,13.3,29.4,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,17.0,50.0,-4.0,0.0,2.0,0.5714285714285714,0.0,4.0,4.0,3,4,4,3,3,1,4,0,0,0,0,0,0,0
486,2020-03-14,US_HI,19.4,25.6,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,6.0,2.0,-9.0,-4.0,2.0,0.0,0.0,4.0,4.0,3,3,1,3,3,1,0,0,0,0,0,0,0,0
487,2020-03-14,US_IA,-2.2,7.8,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,18.0,-16.0,-1.0,1.0,3.0,0.0625,0.0,1.0,1.0,3,4,1,3,4,1,2,0,0,0,0,0,0,0
488,2020-03-14,US_ID,-4.4,6.1,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,26.0,-11.0,-2.0,-1.0,3.0,2.0,0.0,0.0,0.0,3,4,1,3,3,1,4,0,0,0,0,0,0,0
489,2020-03-14,US_IL,0.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,31.0,-13.0,-8.0,0.0,3.0,0.4375,0.0,1.0,2.0,3,4,1,3,3,1,4,0,0,0,0,0,0,0
490,2020-03-14,US_IN,0.6,5.6,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,15.0,1.0,1.0,-1.0,3.0,0.25,0.0,2.0,0.0,3,4,1,3,3,1,3,0,0,0,0,0,0,0
491,2020-03-14,US_KS,1.7,3.9,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,16.0,-19.0,3.0,-1.0,3.0,0.0,1.0,2.0,0.0,3,4,0,4,3,1,0,0,0,0,0,0,0,4
492,2020-03-14,US_KY,,,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,16.0,-4.0,-1.0,-2.0,3.0,0.2727272727272727,0.0,,,3,4,1,3,3,1,4,0,0,0,0,0,0,0
493,2020-03-14,US_LA,16.1,24.4,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,21.0,9.0,-1.0,-1.0,2.0,0.9166666666666666,0.0,4.0,4.0,3,4,2,3,3,1,4,0,0,0,0,0,0,0
494,2020-03-14,US_MA,2.8,12.2,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,16.0,61.0,-19.0,-4.0,4.0,0.6521739130434783,0.0,2.0,1.0,3,4,4,3,3,1,4,0,0,0,0,0,0,0
495,2020-03-14,US_MD,3.3,22.8,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,11.0,66.0,-11.0,-2.0,3.0,0.5294117647058824,0.0,2.0,4.0,3,4,4,3,3,1,4,0,0,0,0,0,0,0
496,2020-03-14,US_ME,0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,19.0,18.0,-6.0,-1.0,2.0,0.0,0.0,1.0,0.0,3,4,2,3,3,1,0,0,0,0,0,0,0,0
497,2020-03-14,US_MI,,,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,13.0,16.0,-5.0,2.0,4.0,0.2656084656084656,0.0,,,3,4,2,3,4,1,3,0,0,0,0,0,0,0
498,2020-03-14,US_MN,-6.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,15.0,-14.0,-10.0,-1.0,4.0,0.5,0.0,0.0,0.0,3,4,1,3,3,1,4,0,0,0,0,0,0,0
499,2020-03-14,US_MO,,,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,18.0,-16.0,-3.0,1.0,3.0,1.0,0.0,,,3,4,1,3,4,1,4,0,0,0,0,0,0,0
500,2020-03-14,US_MS,16.7,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,41.0,10.0,0.0,-1.0,0.5,0.0,4.0,4.0,3,4,3,4,3,0,4,0,0,0,0,0,0,0
501,2020-03-14,US_MT,-18.4,-8.2,0.0,0.0,0.0,0.0,0.0,0.0,-15.0,13.0,-44.0,-5.0,-6.0,4.0,4.0,0.0,0.0,0.0,3,4,0,3,3,1,4,0,0,0,0,0,0,0
502,2020-03-14,US_NC,11.1,18.3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,17.0,57.0,-4.0,0.0,1.0,0.5333333333333333,0.0,4.0,3.0,3,4,4,3,3,1,4,0,0,0,0,0,0,0
503,2020-03-14,US_ND,,,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,15.0,-14.0,-6.0,2.0,3.0,0.0,0.0,,,3,4,1,3,4,1,0,0,0,0,0,0,0,0
504,2020-03-14,US_NE,-0.6,2.2,0.0,0.0,0.0,0.0,0.0,0.0,-17.0,5.0,-25.0,-10.0,-6.0,7.0,0.07692307692307693,0.0,1.0,0.0,3,3,0,3,3,1,2,0,0,0,0,0,0,0
505,2020-03-14,US_NH,-0.6,14.4,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,20.0,23.0,-4.0,0.0,2.0,0.16666666666666666,0.0,1.0,2.0,3,4,3,3,3,1,3,0,0,0,0,0,0,0
506,2020-03-14,US_NJ,3.3,22.2,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,16.0,87.0,-16.0,-2.0,4.0,0.0,0.0,2.0,4.0,3,4,4,3,3,1,0,0,0,0,0,0,0,0
507,2020-03-14,US_NM,1.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,24.0,20.0,8.0,-2.0,2.0,0.0,0.0,2.0,2.0,3,4,2,4,3,1,0,0,0,0,0,0,0,0
508,2020-03-14,US_NV,3.9,12.2,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,22.0,-19.0,-9.0,-5.0,3.0,0.8181818181818182,0.0,3.0,1.0,3,4,0,3,3,1,4,0,0,0,0,0,0,0
509,2020-03-14,US_NY,,,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,21.0,20.0,-20.0,-2.0,4.0,0.24465558194774348,0.0,,,3,4,2,3,3,1,3,0,0,0,0,0,0,0
510,2020-03-14,US_OH,-1.1,10.6,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,11.0,9.0,-4.0,-3.0,4.0,0.0,0.0,1.0,1.0,3,4,2,3,3,1,0,0,0,0,0,0,0,0
511,2020-03-14,US_OK,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,13.0,-24.0,7.0,-3.0,3.0,0.3333333333333333,0.0,3.0,1.0,3,4,0,4,3,1,4,0,0,0,0,0,0,0
512,2020-03-14,US_OR,1.1,9.4,0.0,0.0,0.0,0.0,0.0,0.0,-18.0,7.0,-12.0,-16.0,-6.0,6.0,0.0,0.0,2.0,1.0,3,3,1,3,3,1,0,0,0,0,0,0,0,0
513,2020-03-14,US_PA,3.3,18.3,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,13.0,40.0,-8.0,-2.0,3.0,0.14634146341463414,0.0,2.0,3.0,3,4,3,3,3,1,3,0,0,0,0,0,0,0
514,2020-03-14,US_RI,2.8,17.2,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,20.0,98.0,-16.0,-4.0,3.0,0.42857142857142855,0.0,2.0,3.0,3,4,4,3,3,1,4,0,0,0,0,0,0,0
515,2020-03-14,US_SC,13.9,23.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,18.0,64.0,10.0,1.0,0.0,0.08333333333333333,0.0,4.0,4.0,3,4,4,4,4,0,2,0,0,0,0,0,0,0
516,2020-03-14,US_SD,-4.4,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,-21.0,7.0,-41.0,-16.0,-6.0,8.0,0.0,0.0,0.0,0.0,3,3,0,3,3,1,0,0,0,0,0,0,0,0
517,2020-03-14,US_TN,7.8,15.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,19.0,27.0,1.0,1.0,2.0,0.23076923076923078,0.0,3.0,2.0,3,4,3,3,4,1,3,0,0,0,0,0,0,0
518,2020-03-14,US_TX,15.6,27.8,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,14.0,-3.0,-2.0,-3.0,2.0,0.3076923076923077,0.0,4.0,4.0,3,4,1,3,3,1,4,0,0,0,0,0,0,0
519,2020-03-14,US_UT,4.4,14.4,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,23.0,15.0,-8.0,-3.0,4.0,0.0,0.0,3.0,2.0,3,4,2,3,3,1,0,0,0,0,0,0,0,0
520,2020-03-14,US_VA,,,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,14.0,37.0,-6.0,-3.0,3.0,0.0,0.0,,,3,4,3,3,3,1,0,0,0,0,0,0,0,0
521,2020-03-14,US_VT,1.1,9.4,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,11.0,21.0,-5.0,-3.0,3.0,1.0,0.0,2.0,1.0,3,4,3,3,3,1,4,0,0,0,0,0,0,0
522,2020-03-14,US_WA,-7.9,-4.0,83.0,16.0,5.0,499.0,116.0,40.0,-19.0,8.0,3.0,-22.0,-8.0,6.0,0.14814814814814814,0.0851063829787234,0.0,0.0,3,3,1,2,3,1,3,1,1,1,1,1,1,1
523,2020-03-14,US_WI,-1.1,8.9,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,23.0,2.0,-2.0,2.0,3.0,0.0,0.0,1.0,1.0,3,4,1,3,4,1,0,0,0,0,0,0,0,0
524,2020-03-14,US_WV,0.0,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,23.0,5.0,-2.0,2.0,0.0,0.0,1.0,3.0,3,4,3,4,3,1,0,0,0,0,0,0,0,0
525,2020-03-14,US_WY,-8.3,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,20.0,-15.0,8.0,-2.0,3.0,1.0,0.0,0.0,0.0,3,4,1,4,3,1,4,0,0,0,0,0,0,0
526,2020-03-15,US_AK,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,58.0,7.0,-1.0,0.0,0.0,0.0,,,3,4,4,4,3,0,0,0,0,0,0,0,0,0
527,2020-03-15,US_AL,15.0,26.4,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,16.0,16.0,6.0,-4.0,2.0,1.0,0.0,4.0,4.0,3,4,2,4,3,1,4,0,0,0,0,0,0,0
528,2020-03-15,US_AR,6.1,9.4,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,14.0,-4.0,1.0,-4.0,3.0,0.3333333333333333,0.0,3.0,1.0,3,4,1,3,3,1,4,0,0,0,0,0,0,0
529,2020-03-15,US_AZ,,,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,16.0,15.0,-3.0,-4.0,1.0,0.0,0.0,,,3,4,2,3,3,1,0,0,0,0,0,0,0,0
530,2020-03-15,US_CA,8.9,18.9,0.0,0.0,0.0,0.0,0.0,0.0,-16.0,11.0,-25.0,-23.0,-8.0,6.0,0.1626984126984127,0.0,3.0,3.0,3,4,0,2,3,1,3,0,0,0,0,0,0,0
531,2020-03-15,US_CO,-6.1,11.7,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,12.0,16.0,-18.0,-10.0,4.0,0.297029702970297,0.0,0.0,1.0,3,4,2,3,3,1,4,0,0,0,0,0,0,0
532,2020-03-15,US_CT,1.1,11.1,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,4.0,56.0,-19.0,-8.0,5.0,0.8181818181818182,0.0,2.0,1.0,3,3,4,3,3,1,4,0,0,0,0,0,0,0
533,2020-03-15,US_DC,,,0.0,0.0,0.0,0.0,0.0,0.0,-35.0,-7.0,-43.0,-39.0,-17.0,6.0,0.6,0.0,,,2,2,0,1,3,1,4,0,0,0,0,0,0,0
534,2020-03-15,US_DE,,,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,6.0,38.0,-16.0,-8.0,3.0,0.0,0.0,,,3,3,3,3,3,1,0,0,0,0,0,0,0,0
535,2020-03-15,US_FL,15.6,31.1,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,9.0,12.0,-13.0,-6.0,3.0,0.5064935064935064,0.3333333333333333,4.0,4.0,3,4,2,3,3,1,4,0,0,0,0,0,0,3
536,2020-03-15,US_GA,11.1,22.2,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,8.0,2.0,-13.0,-9.0,3.0,0.5,0.0,4.0,4.0,3,3,1,3,3,1,4,0,0,0,0,0,0,0
537,2020-03-15,US_HI,20.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,5.0,-7.0,-11.0,-5.0,3.0,0.0,0.0,4.0,4.0,3,3,1,3,3,1,0,0,0,0,0,0,0,0
538,2020-03-15,US_IA,-6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,18.0,1.0,-2.0,1.0,0.058823529411764705,0.0,0.0,0.0,3,4,2,3,3,1,2,0,0,0,0,0,0,0
539,2020-03-15,US_ID,-6.1,8.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,28.0,2.0,-8.0,3.0,1.5,0.0,0.0,1.0,3,4,3,4,3,1,4,0,0,0,0,0,0,0
540,2020-03-15,US_IL,-4.4,2.8,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,25.0,25.0,-13.0,-5.0,3.0,0.391304347826087,0.0,0.0,0.0,3,4,3,3,3,1,4,0,0,0,0,0,0,0
541,2020-03-15,US_IN,0.6,7.8,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,12.0,37.0,0.0,-5.0,2.0,0.26666666666666666,0.0,2.0,1.0,3,4,3,3,3,1,3,0,0,0,0,0,0,0
542,2020-03-15,US_KS,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,10.0,-28.0,5.0,-6.0,3.0,0.3333333333333333,0.0,1.0,0.0,3,4,0,4,3,1,4,0,0,0,0,0,0,0
543,2020-03-15,US_KY,1.1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,12.0,9.0,-3.0,-8.0,3.0,0.14285714285714285,0.0,2.0,0.0,3,4,2,3,3,1,3,0,0,0,0,0,0,0
544,2020-03-15,US_LA,17.2,24.4,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,16.0,23.0,0.0,-4.0,2.0,0.3188405797101449,2.0,4.0,4.0,3,4,3,3,3,1,4,0,0,0,0,0,0,4
545,2020-03-15,US_MA,1.7,10.6,0.0,0.0,0.0,0.0,0.0,0.0,-15.0,5.0,43.0,-26.0,-8.0,5.0,0.6842105263157895,0.0,2.0,1.0,3,3,4,2,3,1,4,0,0,0,0,0,0,0
546,2020-03-15,US_MD,3.9,13.3,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,2.0,20.0,-19.0,-11.0,5.0,0.19230769230769232,0.0,3.0,2.0,3,3,2,3,3,1,3,0,0,0,0,0,0,0
547,2020-03-15,US_ME,-6.1,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,39.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3,4,3,3,4,1,0,0,0,0,0,0,0,0
548,2020-03-15,US_MI,,,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,10.0,87.0,-8.0,-4.0,3.0,0.23745819397993312,0.0,,,3,4,4,3,3,1,3,0,0,0,0,0,0,0
